gid,role,role_score,cluster_id,priority_score,evidence,secondary_role,patterns,data_gap,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated_by_depth,seed_in_deg,in_days,out_days,fast_kzt,fast_share,early_in_share,max_payers_day,sync_days,split_days,return_flows,stable_routes,seed_in_total_kzt,seed_in_kzt,seed_self_return_kzt,seed_out_kzt,seed_forwarded_kzt,seed_origin_kzt,seed_kept_kzt,seed_sources,same_day_cycle_in_kzt,seed_share_in,seed_forwarded_share,external_share,from_fan_share,similar_segment,similar_n,similar_p_terminal,money_score,sources_score,role_weight,role_part
100000000561160100,peripheral,0.200000000,3,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 240 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,240000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,6.592705886,6.592705886,0.000000000,0.000000000,0.000000000,0.000000000,6.592705886,0,0.000000000,0.000027470,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000569479100,terminal,0.400000000,1,0.084000000,"Гипотеза. Конечный получатель: получил 320 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 0%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,1,320000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,22.887195634,22.887195634,0.000000000,0.000000000,0.000000000,0.000000000,22.887195634,0,0.000000000,0.000071522,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.700000000,0.280000000
100000000572276100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 13 тыс. ₸ (1 перевод), отдал 35 тыс. ₸ (264%) 1 получателю; признаков ролей не выявлено.",,,,3,False,1,13075.000000000,1,1,34547.000000000,1,2.642217973,False,0,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.621530089,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000000580561100,peripheral,0.300000000,42,0.000000000,"Гипотеза. Периферия: получил 28 тыс. ₸ (3 перевода), отдал 1,5 млн ₸ 3 получателям; признаков ролей не выявлено. Seed: вход неполон.",,seed;fast_transit;return_flow;stable_route,,0,True,2,27980.000000000,3,3,1488077.000000000,13,,False,0,3,11,23680.000000000,0.846318799,1.000000000,1,0,0,2,2,5577.000000000,0.000000000,5577.000000000,1488077.000000000,0.000000000,1482500.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.000000000,0.000000000
100000000581662100,peripheral,0.200000000,14,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 21 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,21160.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000581682100,peripheral,0.200000000,28,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 5 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,5000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000583220100,peripheral,0.500000000,66,0.000000000,"Гипотеза. Периферия: получил 5 тыс. ₸ (1 перевод), отдал 761 тыс. ₸ (15225%) 1 получателю; признаков ролей не выявлено.",,external_funding;fast_transit;late_inflow,выход не покрыт входом: запросить входящие извне выборки,3,False,1,5000.000000000,1,1,761255.000000000,4,152.251000000,False,0,1,4,5000.000000000,1.000000000,0.000000000,1,0,0,0,0,6.837309276,6.837309276,0.000000000,6.837309276,6.837309276,0.000000000,0.000000000,0,0.000000000,0.001367462,1.000000000,0.993431899,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000594783100,terminal,0.732922000,23,0.153913620,"Гипотеза. Конечный получатель: получил 2,6 млн ₸ от 1 плательщика, отдал 6%; до 24.07 пришло 89%; денег seed не видно.",,return_flow,,3,False,1,2635000.000000000,10,2,152500.000000000,2,0.057874763,False,0,7,2,152500.000000000,0.057874763,0.886148008,1,0,0,2,0,4538.221641753,4538.221641753,0.000000000,227.759543020,227.759543020,0.000000000,4310.462098732,0,0.000000000,0.001722285,0.050186959,0.000000000,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.700000000,0.513045400
100000000596954100,peripheral,0.500000000,3,0.000000000,"Гипотеза. Периферия: получил 120 тыс. ₸ (1 перевод), отдал 48 тыс. ₸ (40%) 2 получателям; признаков ролей не выявлено.",,,,2,False,1,120000.000000000,1,2,48100.000000000,2,0.400833333,False,0,1,1,48100.000000000,0.400833333,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000600707100,peripheral,0.200000000,36,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 89 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,89000.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,0.438202247,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000000607731100,peripheral,0.500000000,29,0.100343332,"Гипотеза. Периферия: получил 20 тыс. ₸ (1 перевод), отдал 67 тыс. ₸ (333%) 1 получателю; денег seed ≈20 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,20000.000000000,1,1,66666.000000000,1,3.333300000,False,1,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,20000.000000000,20000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20000.000000000,1,0.000000000,1.000000000,0.000000000,1.000000000,0.000000000,"1 день, не от «веера»",376,0.643617021,0.200686664,0.000000000,0.000000000,0.000000000
100000000607941100,peripheral,0.500000000,5,0.000000000,"Гипотеза. Периферия: получил 50 тыс. ₸ (3 перевода), отдал 70 тыс. ₸ (140%) 1 получателю; признаков ролей не выявлено.",,return_flow;stable_route;late_inflow,,2,False,2,50000.000000000,3,1,70000.000000000,4,1.400000000,False,0,2,4,20000.000000000,0.400000000,0.400000000,1,0,0,1,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.571428571,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000000608031100,peripheral,0.200000000,17,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 30 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,30000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000611474100,peripheral,0.500000000,22,0.000000000,"Гипотеза. Периферия: получил 32 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,late_inflow,,3,False,1,32000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,3361.224880383,3361.224880383,0.000000000,0.000000000,0.000000000,0.000000000,3361.224880383,0,0.000000000,0.105038278,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000625169100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 10 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,late_inflow,,2,False,1,10000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000000627521100,peripheral,0.200000000,38,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 6 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,6500.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000000629812100,peripheral,0.500000000,55,0.000000000,"Гипотеза. Периферия: получил 22 тыс. ₸ (2 перевода), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,late_inflow,,2,False,2,22000.000000000,2,0,0.000000000,0,0.000000000,False,0,2,0,0.000000000,0.000000000,0.454545455,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.454545455,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000000634341100,peripheral,0.200000000,1,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 24 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,24000.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000000640800100,peripheral,0.500000000,4,0.000000000,"Гипотеза. Периферия: получил 80 тыс. ₸ (1 перевод), отдал 518 тыс. ₸ (648%) 4 получателям; признаков ролей не выявлено.",,external_funding,выход не покрыт входом: запросить входящие извне выборки,3,False,1,80000.000000000,1,4,518135.000000000,6,6.476687500,False,0,1,5,16112.000000000,0.201400000,1.000000000,1,0,0,0,0,370.680313132,370.680313132,0.000000000,370.680313132,370.680313132,0.000000000,0.000000000,0,0.000000000,0.004633504,1.000000000,0.845600085,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000000646541100,consolidator,0.370000000,1,0.099900000,"Гипотеза. Сбор: 3 плательщика, 4 перевода, 25 тыс. ₸ → 0 получателей; отдал 0%; денег seed не видно.",terminal,late_inflow,,2,False,3,25300.000000000,4,0,0.000000000,0,0.000000000,False,0,4,0,0.000000000,0.000000000,0.197628458,1,0,0,0,0,279.745406853,279.745406853,0.000000000,0.000000000,0.000000000,0.000000000,279.745406853,0,0.000000000,0.011057131,0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.900000000,0.333000000
100000000655469100,peripheral,0.200000000,21,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 20 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,20000.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,3026.252046100,3026.252046100,0.000000000,0.000000000,0.000000000,0.000000000,3026.252046100,0,0.000000000,0.151312602,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000000656682100,transit,0.386620000,1,0.081190200,"Гипотеза. Транзит: получил 71 тыс. ₸, отдал 113%; за 0–2 дня ушло 0%; денег seed не видно.",,,,3,False,1,71000.000000000,1,2,80000.000000000,3,1.126760563,False,0,1,3,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.187500000,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.270634000
100000000661131100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 16 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,15600.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
